Id_Escucha ,Id_Cliente,Id_Cancion,Fecha y Hora de escucha
7650,2704,3412,14/9/2023 09:26
7651,2251,3262,3/5/2023 08:14
7652,2620,2433,6/5/2023 04:44
7653,412,2756,2/6/2023 18:48
7654,172,4656,10/7/2023 14:49
7655,1449,2978,18/12/2023 00:58
7656,1848,3409,
7657,2719,,27/8/2023 19:06
7658,327,802,6/3/2023 17:41
7659,458,,21/8/2023 23:32
7660,1007,3102,9/11/2023 04:18
7661,,1264,11/7/2023 10:21
7662,1396,1513,2/4/2023 19:20
7663,2095,781,2/7/2023 04:43
7664,1163,1508,14/1/2023 01:41
7665,524,4830,
7666,1664,171,28/11/2023 14:45
7667,,4225,1/12/2023 08:17
7668,931,2788,8/11/2023 00:51
7669,1806,2664,7/4/2023 15:46
7670,822,3295,1/12/2023 16:42
7671,2847,,2/5/2023 07:45
7672,1932,1011,
7673,,221,19/2/2023 20:42
7674,477,3633,20/3/2023 02:48
7675,1443,4508,9/12/2023 21:12
7676,2591,2716,13/4/2023 11:54
7677,1631,2302,16/7/2023 13:05
7678,2895,2467,9/5/2023 09:28
7679,679,3611,9/4/2023 11:34
7680,1933,326,5/6/2023 22:02
7681,489,1774,18/11/2023 18:57
7682,,,31/12/2023 04:50
7683,795,2660,21/7/2023 23:23
7684,1511,,24/1/2023 17:39
7685,2168,1874,31/12/2023 05:29
7686,2208,,19/1/2023 10:50
7687,207,2581,12/9/2023 10:22
7688,1949,1126,3/11/2023 16:03
7689,2229,4791,16/1/2023 05:20
7690,2133,3163,27/5/2023 06:03
7691,2241,2136,
7692,1667,3470,3/10/2023 00:03
7693,438,1825,17/8/2023 09:32
7694,760,1533,7/12/2023 04:35
7695,1172,4110,5/2/2023 06:11
7696,351,993,13/11/2023 20:36
7697,889,3865,18/4/2023 03:16
7698,,1175,
7699,1439,,21/7/2023 08:53
7700,,3360,21/1/2023 04:39
7701,243,1023,14/6/2023 08:08
7702,2559,2463,12/8/2023 17:13
7703,2471,1873,8/7/2023 05:29
7704,,355,5/2/2023 21:33
7705,2434,1605,13/1/2023 23:37
7706,2753,4693,19/8/2023 04:34
7707,2281,,5/4/2023 18:00
7708,2217,2673,24/1/2023 20:43
7709,2279,4781,25/12/2023 08:16
7710,1466,4809,4/8/2023 07:11
7711,,3367,16/4/2023 13:51
7712,606,,
7713,2871,903,27/9/2023 10:35
7714,2779,4418,2/7/2023 20:29
7715,2576,1134,29/6/2023 20:55
7716,1936,4912,25/10/2023 09:17
7717,2870,1217,27/5/2023 16:06
7718,1870,,12/5/2023 06:28
7719,617,3877,21/5/2023 22:21
7720,2793,1012,1/9/2023 03:06
7721,688,3712,8/11/2023 06:14
,569,1994,15/8/2023 17:20
7723,587,,15/6/2023 15:21
7724,928,395,9/7/2023 11:20
7725,1951,2345,21/11/2023 08:33
7726,1665,2310,16/5/2023 23:12
7727,464,1521,16/9/2023 19:43
7728,2825,2970,18/3/2023 21:21
7729,2547,,20/2/2023 00:50
7730,246,358,4/8/2023 22:12
7731,2854,1814,1/6/2023 18:17
7732,746,,25/1/2023 03:45
7733,659,1410,6/5/2023 22:00
7734,2599,3895,5/10/2023 05:57
7735,584,2096,18/9/2023 03:10
7736,,185,12/2/2023 18:18
7737,,3716,26/11/2023 09:39
7738,374,3396,3/10/2023 06:00
7739,970,3481,17/10/2023 17:02
7740,2108,794,1/7/2023 16:11
7741,1428,2506,14/9/2023 12:52
7742,667,,
7743,938,2365,31/7/2023 10:31
7744,2152,4124,13/5/2023 02:38
7745,1311,3435,24/5/2023 16:01
7746,1325,3300,2/12/2023 10:19
7747,2026,3944,31/7/2023 04:05
7748,2724,1360,
7749,2180,931,23/5/2023 14:33
7750,1340,2687,21/5/2023 22:29
7751,1904,4521,16/12/2023 08:28
7752,593,4155,16/5/2023 12:43
7753,,,23/7/2023 19:23
7754,504,4497,
7755,1118,,29/4/2023 04:04
7756,,520,23/7/2023 14:45
7757,1407,4985,22/7/2023 21:50
7758,1781,1140,10/11/2023 04:52
7759,1124,3963,22/10/2023 06:53
7760,2565,294,8/1/2023 02:33
7761,2250,3222,13/4/2023 16:24
7762,307,789,26/7/2023 03:20
7763,875,,22/12/2023 16:12
7764,1433,1806,5/7/2023 20:09
7765,964,3690,23/7/2023 03:46
7766,1134,3380,
7767,1397,3408,9/8/2023 12:34
7768,1228,3641,14/2/2023 03:43
7769,,1716,30/6/2023 00:05
7770,2292,3562,27/10/2023 18:21
7771,2325,3243,27/1/2023 23:07
7772,1345,2156,20/12/2023 14:07
7773,246,288,23/10/2023 04:08
7774,1084,3666,1/1/2023 08:41
7775,1568,118,7/5/2023 14:25
7776,1606,4935,20/8/2023 15:33
7777,1810,4173,27/4/2023 07:30
7778,2197,4806,26/7/2023 08:54
7779,1014,3809,
7780,,2704,20/8/2023 21:54
7781,1033,,25/9/2023 04:11
7782,678,1714,15/1/2023 21:36
7783,,4425,
7784,1414,1325,12/5/2023 21:01
7785,1832,2087,22/3/2023 15:12
7786,2098,2820,12/3/2023 18:53
7787,1157,4192,4/6/2023 07:25
7788,897,4920,20/4/2023 17:11
7789,2957,2328,23/4/2023 06:06
7790,579,,21/2/2023 22:46
7791,393,410,17/1/2023 04:44
7792,1982,3585,15/11/2023 13:31
7793,,389,13/11/2023 14:14
7794,1756,413,27/11/2023 11:54
7795,,1016,9/8/2023 12:35
7796,1626,673,25/1/2023 12:38
7797,1717,3749,27/2/2023 13:41
7798,2884,2336,27/10/2023 18:59
,2997,4097,29/12/2023 13:59
7800,364,707,12/8/2023 23:52
7801,1951,3915,17/4/2023 07:41
7802,2594,3485,1/11/2023 12:42
7803,818,1711,28/7/2023 03:55
7804,1774,2553,31/8/2023 22:33
7805,1525,,18/2/2023 12:34
7806,1406,331,17/5/2023 06:50
7807,507,,
7808,2707,2743,13/1/2023 08:48
7809,1861,1524,22/10/2023 23:25
7810,495,500,12/2/2023 07:34
7811,1920,,27/4/2023 07:55
7812,844,4734,17/9/2023 08:25
7813,4,2708,16/6/2023 16:37
7814,1589,,22/6/2023 13:28
7815,1474,2376,30/4/2023 21:01
7816,931,2897,16/4/2023 02:53
7817,330,,10/9/2023 23:47
7818,1886,4366,3/3/2023 19:23
7819,2680,4026,23/1/2023 09:53
7820,2653,1754,10/3/2023 07:39
7821,806,1268,
7822,2650,3024,10/10/2023 04:25
7823,634,2286,28/2/2023 10:42
7824,2329,3535,20/2/2023 03:29
7825,778,2515,27/2/2023 12:26
7826,80,,23/5/2023 12:09
7827,1275,,18/12/2023 04:19
7828,2329,466,1/4/2023 23:38
7829,1122,2112,21/5/2023 18:48
7830,1003,724,27/8/2023 01:38
7831,,1389,10/3/2023 09:30
7832,222,4097,1/3/2023 09:59
7833,1669,780,
7834,,,21/8/2023 12:41
7835,2702,4559,28/9/2023 09:20
7836,1120,3362,24/2/2023 10:51
7837,629,1323,
7838,,2049,4/10/2023 22:12
7839,2500,4330,12/3/2023 08:58
7840,406,2173,30/11/2023 16:31
7841,1118,3439,15/3/2023 11:54
7842,19,3110,9/10/2023 00:36
7843,2377,4527,
7844,2184,4495,12/8/2023 04:56
7845,2034,1944,19/10/2023 15:09
7846,,3192,25/9/2023 15:02
7847,445,,21/9/2023 14:41
7848,1458,,7/6/2023 07:47
7849,165,2568,25/7/2023 14:42
7850,2527,4474,5/12/2023 06:55
7851,,917,4/9/2023 07:36
7852,305,546,27/11/2023 03:42
7853,2952,3431,25/5/2023 09:38
,746,2698,7/5/2023 06:31
7855,2727,3311,23/7/2023 10:54
7856,,,14/5/2023 01:33
7857,1374,1375,6/6/2023 03:35
7858,1351,1092,17/5/2023 20:09
7859,1230,5,19/9/2023 14:45
7860,1913,4740,25/7/2023 04:43
7861,1215,3191,
7862,1404,1765,27/3/2023 16:31
7863,550,,10/4/2023 12:12
7864,1501,1979,30/3/2023 14:26
7865,576,2089,9/10/2023 09:56
7866,,1720,19/4/2023 02:07
7867,1051,,7/10/2023 02:20
7868,1241,3211,9/3/2023 20:14
7869,791,4194,15/7/2023 09:30
7870,1967,1685,
7871,1416,2713,
7872,254,2238,
7873,777,3175,
7874,168,2560,18/7/2023 03:49
7875,446,1543,22/5/2023 00:38
7876,2087,2628,28/6/2023 13:43
7877,1467,2013,29/10/2023 06:52
7878,997,3832,16/8/2023 21:34
7879,1196,1201,5/10/2023 17:16
7880,14,1845,4/11/2023 14:46
7881,2014,,7/8/2023 04:46
7882,763,1433,12/12/2023 05:34
7883,473,3729,27/6/2023 03:19
7884,1122,3960,29/9/2023 14:09
7885,,1954,23/1/2023 04:16
7886,1297,2125,8/8/2023 23:42
7887,108,4308,7/5/2023 18:13
7888,2250,3369,23/12/2023 03:06
7889,2562,4008,22/4/2023 15:08
7890,,4432,14/1/2023 19:59
7891,1067,2432,2/6/2023 07:55
7892,,2627,15/6/2023 13:42
7893,1511,1023,21/10/2023 18:58
7894,1251,144,1/2/2023 13:07
7895,2945,,31/7/2023 14:53
7896,,3954,9/12/2023 14:49
7897,1646,3566,26/9/2023 09:37
7898,1897,1224,4/12/2023 20:17
7899,1428,3391,1/7/2023 02:53
7900,1459,,
7901,1164,1899,19/8/2023 10:50
7902,2535,1477,17/4/2023 15:46
7903,1534,2039,15/3/2023 12:47
7904,646,3423,6/10/2023 11:44
7905,182,3031,2/9/2023 00:20
7906,2046,2540,24/4/2023 23:56
7907,2646,1448,6/4/2023 14:30
7908,984,849,
7909,1143,,12/1/2023 04:15
7910,547,3495,15/4/2023 00:19
7911,1468,4064,31/1/2023 03:52
7912,2283,4926,14/6/2023 08:26
7913,1142,3256,22/6/2023 15:58
7914,744,2781,27/7/2023 18:13
7915,2514,,10/3/2023 15:25
7916,495,2741,21/6/2023 22:42
7917,1215,2186,11/6/2023 12:31
7918,,3413,3/8/2023 17:27
7919,307,1664,
7920,2878,2184,
,1631,696,2/6/2023 12:53
7922,2908,541,9/4/2023 17:16
7923,2859,238,25/7/2023 06:26
7924,,3058,6/2/2023 20:04
7925,,924,14/6/2023 09:40
7926,1297,1597,15/5/2023 00:43
7927,1445,,26/8/2023 02:11
7928,838,3496,26/7/2023 10:50
7929,1475,,4/9/2023 02:41
7930,2229,950,9/11/2023 11:57
7931,51,2801,24/6/2023 02:16
7932,824,4387,27/4/2023 02:32
7933,145,1338,26/8/2023 21:30
7934,1213,332,20/6/2023 13:06
7935,355,297,23/8/2023 16:08
7936,1312,2545,29/3/2023 04:52
7937,2976,2181,17/11/2023 01:11
7938,2900,4626,27/6/2023 07:59
7939,1012,4917,22/11/2023 11:59
7940,257,4267,9/5/2023 05:38
7941,2713,2017,17/5/2023 22:33
7942,2353,2641,4/6/2023 09:48
7943,137,,
7944,250,1861,31/1/2023 15:22
7945,759,2633,21/5/2023 22:52
7946,412,88,4/6/2023 01:27
7947,813,2679,8/9/2023 16:25
7948,2800,4441,9/8/2023 10:25
7949,1547,4002,8/1/2023 03:03
7950,12,3346,
7951,1898,1886,3/3/2023 11:04
7952,779,4604,10/11/2023 00:28
7953,2387,2169,15/2/2023 07:43
7954,2917,2804,21/6/2023 02:50
7955,,1326,16/6/2023 00:39
7956,261,1968,27/11/2023 16:53
7957,269,,28/8/2023 02:01
7958,2818,4274,27/7/2023 07:15
7959,1759,,29/5/2023 00:08
7960,2388,866,2/1/2023 07:03
7961,2307,2321,11/11/2023 04:24
7962,2818,60,28/11/2023 23:23
7963,925,492,17/5/2023 03:33
7964,1359,1393,22/3/2023 01:36
7965,1828,203,8/5/2023 15:36
7966,2052,2507,12/12/2023 06:34
7967,1141,2829,
7968,1760,2204,18/3/2023 21:29
7969,340,1531,8/1/2023 08:28
7970,2617,279,8/11/2023 06:02
7971,1354,280,9/1/2023 11:06
7972,2329,2923,5/1/2023 02:43
7973,1278,4132,4/1/2023 10:59
7974,61,3978,19/12/2023 17:07
7975,581,971,
7976,2585,3976,27/1/2023 23:29
7977,2640,4686,8/7/2023 00:53
7978,351,,19/3/2023 17:16
7979,2173,108,21/10/2023 05:31
7980,,3447,2/4/2023 21:53
7981,841,4150,18/12/2023 19:53
7982,370,3465,28/12/2023 22:39
7983,2048,1557,1/9/2023 04:55
7984,2894,1152,12/6/2023 00:08
,1021,,5/8/2023 00:05
7986,235,4122,9/2/2023 08:02
7987,1358,3495,26/1/2023 16:41
7988,,2822,26/3/2023 23:42
7989,311,2377,21/2/2023 18:06
7990,1984,4721,7/6/2023 22:38
7991,1371,,23/9/2023 01:13
7992,1942,3369,28/8/2023 17:54
7993,1991,2901,10/6/2023 07:23
7994,2097,175,28/2/2023 19:44
7995,2065,2125,6/10/2023 11:45
7996,2725,583,23/10/2023 09:24
7997,169,1405,24/6/2023 14:17
7998,869,,20/3/2023 23:04
7999,2493,3823,31/8/2023 01:41
8000,2600,941,14/12/2023 22:55
8001,2440,2757,
8002,2480,3960,25/10/2023 15:06
8003,2877,1590,21/11/2023 13:19
8004,884,2643,10/12/2023 00:27
8005,940,1147,
8006,,1262,24/7/2023 21:22
8007,2450,,
8008,675,138,2/9/2023 15:15
8009,2296,3878,29/8/2023 02:00
8010,2484,211,25/4/2023 22:00
8011,2706,4291,18/5/2023 02:20
8012,2892,4266,29/4/2023 07:39
8013,2016,3429,9/4/2023 03:01
8014,1160,1163,14/3/2023 11:04
8015,345,255,29/11/2023 07:57
8016,1435,3695,7/5/2023 18:45
8017,236,3414,13/6/2023 18:26
8018,40,4496,21/1/2023 19:51
8019,2175,1788,17/12/2023 16:37
8020,,2614,5/5/2023 05:08
8021,1009,3688,11/6/2023 18:34
8022,1623,1017,1/10/2023 09:09
8023,2417,,20/9/2023 18:59
8024,982,3770,14/12/2023 21:41
8025,1433,2135,30/10/2023 10:41
8026,1103,1896,
8027,1602,790,11/1/2023 02:39
8028,2649,261,12/10/2023 20:37
8029,290,1687,
8030,2974,2723,14/10/2023 19:03
8031,587,1323,19/12/2023 16:20
8032,47,2620,6/3/2023 10:19
8033,,3390,
8034,1381,4320,22/3/2023 16:56
8035,54,3314,31/10/2023 00:43
8036,1400,413,
8037,533,2979,27/8/2023 11:10
8038,1388,4426,6/1/2023 18:37
8039,2747,4213,
8040,2068,3148,10/2/2023 13:09
8041,1587,,19/2/2023 22:30
8042,1889,3621,2/7/2023 10:07
8043,1673,4400,7/4/2023 16:22
8044,975,2161,19/12/2023 18:00
8045,2484,3863,1/12/2023 05:57
8046,1876,1101,9/3/2023 20:01
8047,534,2733,20/5/2023 09:37
8048,548,1679,11/1/2023 21:39
8049,955,433,15/8/2023 00:08
8050,,255,23/5/2023 18:37
8051,2412,,17/8/2023 02:56
8052,1051,1076,6/11/2023 04:25
8053,2991,3482,8/5/2023 07:15
8054,162,3744,10/1/2023 13:37
8055,,2452,4/1/2023 04:32
8056,870,,4/7/2023 08:37
8057,1282,1624,8/2/2023 11:37
8058,1625,2917,27/4/2023 23:00
8059,,4592,15/2/2023 05:37
8060,1921,2336,29/11/2023 00:07
,1422,4712,6/5/2023 16:40
8062,1688,4076,18/11/2023 12:01
8063,142,2475,18/4/2023 06:35
8064,2890,3964,10/9/2023 10:43
8065,1315,1095,
8066,906,3240,27/10/2023 07:48
8067,238,,
8068,2625,2562,1/8/2023 18:54
8069,2370,48,17/4/2023 03:36
8070,799,1135,21/12/2023 15:06
8071,1035,3323,11/4/2023 09:30
8072,209,4038,10/10/2023 15:04
8073,556,2311,22/3/2023 16:35
8074,2043,1894,5/12/2023 08:03
8075,2475,3710,12/3/2023 18:51
8076,2186,2620,
8077,1553,,26/1/2023 21:10
8078,794,2284,7/5/2023 19:53
8079,2756,2070,13/8/2023 13:11
8080,975,3088,28/1/2023 15:50
8081,1561,2546,18/6/2023 03:08
8082,2954,3934,2/4/2023 06:16
8083,1847,2598,26/12/2023 06:41
8084,1276,1537,19/4/2023 09:30
8085,2602,4986,9/9/2023 20:41
8086,,3423,15/5/2023 19:08
8087,747,366,9/3/2023 11:08
8088,2282,84,
8089,178,617,22/7/2023 07:39
8090,1768,3849,9/7/2023 11:08
8091,2959,2653,30/4/2023 14:00
8092,765,2499,8/6/2023 14:59
,2813,436,15/4/2023 19:19
8094,1664,2536,13/3/2023 05:00
8095,2038,356,29/11/2023 22:19
8096,977,3945,15/4/2023 01:00
8097,1856,2213,22/11/2023 09:44
8098,2421,4954,20/6/2023 19:24
8099,1422,232,13/12/2023 07:57
8100,,4806,15/5/2023 22:16
8101,201,2487,14/8/2023 17:52
8102,2905,1994,18/10/2023 22:49
8103,2911,1726,26/8/2023 00:47
8104,,1890,9/2/2023 14:13
8105,729,1241,10/4/2023 06:06
8106,947,1809,1/11/2023 06:28
8107,153,2929,5/2/2023 20:03
8108,1387,3778,2/12/2023 15:42
8109,2031,,8/4/2023 04:46
8110,760,4802,26/1/2023 23:45
8111,2918,3529,16/6/2023 16:47
8112,,3567,30/9/2023 23:24
8113,,840,21/7/2023 04:26
8114,2616,4737,20/1/2023 23:46
8115,1006,2368,19/9/2023 02:17
8116,1634,87,
8117,1172,4236,9/12/2023 08:16
8118,1551,3809,5/7/2023 22:27
8119,2225,,20/5/2023 11:04
8120,1710,3785,30/8/2023 04:11
8121,1280,4885,
8122,881,1259,9/3/2023 21:02
8123,2375,4727,23/10/2023 13:43
8124,685,3304,31/12/2023 12:06
8125,2000,4125,17/5/2023 10:35
8126,1751,4078,12/12/2023 04:23
8127,1010,1711,13/3/2023 16:02
8128,187,690,4/4/2023 05:04
8129,2673,232,16/5/2023 00:30
8130,2421,4823,13/4/2023 07:24
8131,1908,4690,15/4/2023 15:57
8132,1103,,27/11/2023 23:39
8133,2154,4971,3/9/2023 10:42
8134,753,1542,
8135,,1217,4/8/2023 17:36
8136,1169,4302,18/9/2023 23:02
8137,1976,2556,17/4/2023 04:47
8138,154,3628,24/1/2023 23:24
8139,2694,1755,
8140,1705,4501,26/9/2023 06:49
8141,1889,1647,10/11/2023 21:14
8142,2722,3661,25/8/2023 00:28
8143,2813,,10/1/2023 19:49
8144,139,1165,29/11/2023 00:47
8145,810,3617,23/7/2023 06:49
8146,1945,,4/3/2023 19:09
8147,1795,4901,23/1/2023 05:22
8148,2566,571,18/3/2023 18:11
8149,1945,1317,31/12/2023 20:45
8150,962,2612,14/9/2023 08:26
8151,1246,2208,20/12/2023 22:59
8152,2247,2258,1/12/2023 12:50
8153,1754,1704,9/8/2023 09:52
8154,2653,4187,17/4/2023 04:50
8155,2515,3450,1/8/2023 17:32
8156,2510,3299,26/12/2023 13:05
8157,1906,1410,28/10/2023 07:57
8158,524,143,4/5/2023 04:19
8159,1287,66,17/7/2023 01:17
8160,182,4180,18/1/2023 20:56
8161,1587,3829,
8162,275,4599,6/11/2023 03:29
8163,78,3037,5/8/2023 20:05
8164,2828,490,
8165,,3147,30/12/2023 14:11
8166,334,2871,23/3/2023 03:58
8167,1185,2648,21/8/2023 15:37
8168,1593,4433,4/7/2023 19:25
8169,807,1361,19/5/2023 04:00
8170,1735,2840,28/3/2023 13:05
8171,1348,4524,12/8/2023 22:14
8172,2531,4384,1/10/2023 09:39
8173,2954,1158,19/11/2023 12:59
8174,,1651,
,1334,2562,13/12/2023 00:27
8176,1625,1426,13/1/2023 08:52
8177,1645,1398,23/11/2023 08:19
8178,1583,1467,15/1/2023 02:17
8179,1754,3657,
8180,1564,4958,7/5/2023 16:03
8181,1379,968,30/11/2023 03:28
8182,1199,196,24/1/2023 15:14
8183,,142,27/8/2023 03:34
8184,1626,4510,23/9/2023 18:01
8185,1260,,13/8/2023 03:34
8186,174,913,22/12/2023 10:14
8187,2765,297,12/4/2023 04:34
8188,800,1321,18/3/2023 19:20
8189,1388,221,20/1/2023 08:16
8190,2394,656,7/12/2023 22:16
8191,2199,1174,6/9/2023 23:13
8192,2696,1563,17/3/2023 06:52
8193,2512,2707,15/11/2023 23:29
8194,1864,2904,12/9/2023 04:29
8195,714,4503,1/1/2023 06:36
8196,838,308,7/10/2023 05:08
8197,2862,2280,16/10/2023 10:40
8198,2943,3297,3/1/2023 03:40
8199,,4794,
8200,2528,3613,14/6/2023 03:08
8201,1529,2827,28/1/2023 15:19
8202,345,2784,21/1/2023 10:37
8203,574,3227,6/7/2023 08:36
8204,2875,,23/10/2023 23:35
8205,108,78,15/5/2023 16:22
8206,2276,4276,
8207,2946,3952,
8208,1370,3240,2/2/2023 15:35
8209,740,858,23/4/2023 22:11
8210,1927,2526,2/9/2023 21:30
8211,2368,1264,11/11/2023 13:04
8212,714,4264,8/7/2023 08:02
8213,88,1495,3/2/2023 03:25
8214,2571,2505,18/10/2023 08:26
8215,1243,,21/3/2023 10:24
8216,1675,2140,16/7/2023 17:02
8217,70,3550,15/1/2023 04:58
8218,2758,1407,18/3/2023 09:30
8219,1062,3537,11/2/2023 04:38
8220,739,1102,28/4/2023 04:31
8221,2766,2895,5/1/2023 03:52
8222,534,3143,22/1/2023 22:41
8223,1797,3334,15/2/2023 23:27
8224,1815,291,16/5/2023 16:23
8225,1227,2627,24/1/2023 12:08
8226,2168,1719,7/1/2023 06:25
8227,12,494,6/3/2023 14:38
8228,2395,566,
8229,1137,83,14/10/2023 12:21
8230,1472,4557,19/5/2023 12:01
8231,2436,391,20/2/2023 11:16
8232,2833,311,6/12/2023 17:32
8233,280,,5/7/2023 10:50
8234,870,250,13/6/2023 08:51
8235,2667,1347,3/2/2023 14:14
8236,,3466,11/7/2023 07:23
8237,393,4960,22/10/2023 05:18
8238,2762,3254,12/2/2023 22:36
8239,1292,1301,24/11/2023 00:29
8240,146,2472,
8241,196,3315,20/9/2023 15:39
8242,1467,,28/11/2023 20:56
8243,2087,4723,30/10/2023 15:00
8244,1120,4720,25/1/2023 14:11
8245,2501,1141,25/12/2023 18:53
8246,1793,,19/2/2023 04:48
8247,653,2264,17/6/2023 20:41
8248,2905,,5/6/2023 10:53
8249,961,3105,24/1/2023 06:28
8250,2551,1992,23/12/2023 12:17
8251,477,2525,23/12/2023 14:06
8252,1778,,
8253,2917,4139,1/6/2023 18:48
8254,2472,298,2/10/2023 12:57
,1267,878,16/12/2023 03:54
8256,585,4342,16/7/2023 13:29
8257,2612,3257,
8258,774,3684,27/1/2023 19:15
8259,,3490,10/3/2023 18:50
8260,713,1904,31/5/2023 10:48
8261,2786,2579,31/7/2023 01:19
8262,1906,2253,26/10/2023 07:50
,1198,1441,21/5/2023 06:03
8264,900,4619,25/8/2023 23:31
8265,2138,479,16/7/2023 00:15
8266,1471,2327,1/5/2023 01:36
8267,,917,23/10/2023 00:54
8268,220,513,4/6/2023 00:47
8269,2881,427,14/7/2023 07:00
8270,2766,1538,1/5/2023 02:05
8271,1729,1538,1/1/2023 05:38
8272,547,2248,27/4/2023 23:28
8273,2217,,4/5/2023 12:37
8274,2281,2920,25/8/2023 06:52
8275,1055,3446,
8276,2798,348,3/8/2023 21:46
8277,1113,1953,31/12/2023 03:45
8278,144,2564,27/4/2023 03:37
8279,1982,2530,17/2/2023 14:33
8280,1036,4494,25/3/2023 03:20
8281,472,695,23/10/2023 01:22
8282,398,715,28/9/2023 12:09
8283,1530,1483,7/6/2023 01:40
8284,93,,24/8/2023 02:25
8285,2044,1035,13/10/2023 19:10
,1316,,30/4/2023 01:20
8287,,306,31/10/2023 10:00
8288,1805,,
8289,2136,1127,23/4/2023 20:30
8290,,2583,
8291,2404,2974,13/8/2023 10:35
8292,1618,1872,
8293,1882,1434,17/2/2023 22:53
8294,2107,1184,16/10/2023 12:34
8295,899,2182,4/3/2023 16:29
8296,,3716,25/2/2023 10:56
8297,434,2938,5/2/2023 13:09
8298,1033,2063,14/8/2023 06:12
8299,2138,,16/9/2023 04:33
8300,1831,4368,2/9/2023 20:56
8301,182,3198,
8302,1016,3056,27/5/2023 04:16
8303,1981,3704,
8304,,1905,1/12/2023 17:21
8305,220,711,6/3/2023 13:40
,2590,2524,9/6/2023 18:50
8307,2094,4684,6/5/2023 17:02
8308,,380,
8309,2001,,3/5/2023 12:56
8310,24,2602,15/9/2023 07:24
8311,1120,1957,25/12/2023 09:34
8312,2006,866,10/2/2023 11:53
8313,1157,3572,10/6/2023 15:00
8314,1761,,18/4/2023 19:52
8315,2029,2367,20/10/2023 18:42
8316,1107,,
8317,159,3234,28/3/2023 20:56
8318,1205,1868,1/8/2023 01:28
8319,1220,,29/9/2023 11:41
8320,1335,2968,5/9/2023 10:22
8321,1803,854,23/12/2023 07:23
8322,,2346,6/8/2023 13:28
8323,1924,4815,2/5/2023 19:56
8324,2117,88,8/3/2023 08:33
8325,614,2836,29/6/2023 11:12
8326,1797,4437,5/3/2023 23:50
,2770,1971,25/7/2023 12:42
8328,11,3982,18/10/2023 07:06
8329,,4256,16/7/2023 21:55
8330,2250,3700,6/5/2023 01:51
8331,2413,4410,31/3/2023 18:11
8332,2711,1303,25/5/2023 19:06
8333,2634,2114,8/1/2023 15:53
8334,2966,1377,4/6/2023 00:03
8335,1159,4062,14/6/2023 22:38
8336,2130,4652,26/1/2023 08:56
8337,2945,,15/7/2023 21:37
8338,1422,4779,5/4/2023 06:37
8339,2512,643,24/12/2023 06:57
8340,2191,2685,4/9/2023 14:23
8341,2964,169,10/6/2023 14:57
8342,1715,4213,7/1/2023 10:31
8343,523,3906,14/8/2023 05:40
8344,1009,840,23/2/2023 16:51
8345,91,,27/12/2023 20:53
8346,2328,,22/6/2023 23:18
8347,845,,17/12/2023 01:55
8348,2301,,29/9/2023 07:19
8349,1162,1254,18/6/2023 22:08
8350,,3508,
8351,1248,599,20/8/2023 18:58
8352,2113,230,1/2/2023 00:47
8353,459,1434,9/7/2023 18:42
8354,148,,10/11/2023 19:15
8355,528,2815,16/5/2023 21:35
8356,,1748,
8357,1466,3527,26/3/2023 21:21
8358,1124,3208,26/3/2023 15:59
8359,2555,3577,7/11/2023 08:28
8360,2627,3871,9/1/2023 12:03
8361,,1993,30/6/2023 06:02
8362,,3787,12/8/2023 00:01
8363,1395,3936,
8364,2123,2491,31/1/2023 18:07
8365,2193,4228,9/4/2023 15:09
8366,2471,4945,29/9/2023 23:00
8367,1193,3602,29/7/2023 04:51
8368,618,4346,16/9/2023 00:49
8369,404,3554,2/5/2023 13:43
8370,786,2004,31/7/2023 01:29
8371,1086,1499,15/9/2023 12:03
8372,2759,4050,24/5/2023 13:59
8373,801,304,
8374,1317,2507,2/11/2023 06:27
8375,,959,29/6/2023 17:45
8376,2915,3367,3/9/2023 23:09
8377,468,3007,24/5/2023 17:12
8378,1073,1233,13/8/2023 19:23
8379,717,4768,11/6/2023 11:45
8380,904,2242,12/11/2023 13:19
8381,2820,2258,7/9/2023 20:11
8382,2998,2466,28/7/2023 14:35
8383,2134,2395,14/9/2023 06:33
8384,1714,2209,
8385,1660,2622,
8386,1730,4986,15/5/2023 01:41
8387,,3211,24/12/2023 14:23
8388,681,2548,20/9/2023 06:45
8389,2991,2983,
8390,1441,1667,30/11/2023 05:47
8391,1122,1530,5/3/2023 06:51
8392,1930,3207,
8393,858,,
8394,2547,2027,4/9/2023 16:41
8395,2960,1396,18/9/2023 08:25
8396,,3159,20/6/2023 04:32
8397,2959,510,
8398,364,4367,15/7/2023 21:03
8399,1741,,15/10/2023 14:14
8400,2054,2284,13/4/2023 20:54
8401,484,4362,7/4/2023 09:49
8402,1749,2482,13/8/2023 00:21
8403,2994,4895,25/1/2023 16:46
,2905,4528,20/2/2023 14:04
8405,1437,3843,20/6/2023 01:19
8406,2105,3847,4/3/2023 16:53
8407,2633,3611,18/2/2023 05:33
8408,,2176,18/4/2023 19:01
8409,2550,1458,23/12/2023 15:12
8410,456,,9/3/2023 04:52
8411,1267,914,17/6/2023 05:02
8412,1236,,22/3/2023 02:15
8413,2728,,27/3/2023 13:06
8414,1614,,4/8/2023 21:55
8415,641,3411,
8416,1477,3338,8/5/2023 13:44
8417,1525,4968,7/8/2023 19:56
8418,1397,3764,21/8/2023 16:58
