Id_Cancion ,Id_Artista,Id_Genero,NombreCancion,FechaLanzamiento
3776,1767,15,From This Moment On,9/8/2022
3777,1768,3,I Love Your Smile,16/11/2006
3778,1769,20,Let the Music Play,
3779,1770,8,Da Doo Ron Ron (When He Walked Me Home),29/3/2007
3780,1770,11,That's Rock 'n' Roll,20/1/2002
3781,1771,15,Sunny Came Home,21/2/2009
3782,1772,17,Lullaby,10/4/2015
3783,1773,13,Purple People Eater,8/8/2000
3784,1774,4,Morning Train (Nine to Five),8/6/2021
3785,1774,4,For Your Eyes Only,16/4/2015
3786,1774,19,The Lover in Me,28/12/2006
3787,1775,6,A Love Bizarre,15/9/2000
3788,1776,4,Johnny Angel,15/7/2007
3789,1777,12,Daddy's Home,30/9/2010
3790,1778,,South of the Border (Down Mexico Way),30/5/2002
3791,1778,12,That Old Feeling,22/9/2012
3792,1778,1,Did I Remember?,12/9/2003
3793,1779,17,Howzat,24/5/2003
3794,1780,13,All I Wanna Do,16/11/2017
3795,1780,9,Strong Enough,22/2/2005
3796,1780,9,If it Makes You Happy,13/1/2003
3797,1780,9,Everyday is a Winding Road,25/10/2009
3798,1780,6,Soak Up the Sun,5/6/2002
3799,1780,13,My Favourite Mistake,8/2/2008
3800,1780,20,The First Cut is the Deepest,26/5/2006
,1781,7,"Shame, Shame, Shame",19/10/2021
3802,1782,11,Goldfinger,25/2/2004
3803,1782,3,Never Never Never,9/8/2006
3804,1783,17,On The Good Ship Lollipop,8/11/2019
3805,1784,1,Venus,
3806,1784,10,Never Marry a Railroad Man,8/3/2004
3807,1785,17,Impossible,11/5/2024
3808,1786,20,Under the Moon of Love,2/12/2003
3809,1787,9,Freak Me,2/10/2008
3810,1788,18,Anna (The Baion),13/8/2022
3811,1789,9,Fly Robin Fly,14/9/2001
3812,1789,5,Get Up & Boogie (That's Right),25/6/2020
3813,1790,3,Bridge Over Troubled Water,8/11/2015
3814,1790,4,The Sounds of Silence,15/1/2021
3815,1790,15,Mrs Robinson,
3816,1790,4,El Condor Pasa (If I Could),26/5/2007
3817,1790,11,The Boxer,5/4/2009
3818,1790,3,Cecilia,29/9/2005
3819,1790,1,I am a Rock,10/8/2015
3820,1790,18,Homeward Bound,3/4/2003
3821,1791,3,Don't You (Forget About Me),11/4/2006
3822,1791,18,Alive & Kicking,2/5/2003
3823,1791,17,Belfast Child,
3824,1792,17,Welcome to My Life,1/6/2016
3825,1793,12,If You Don't Know Me By Now,14/2/2019
3826,1793,15,Fairground,12/5/2002
3827,1793,18,Holding Back the Years,26/5/2020
3828,1793,15,Something Got Me Started,15/1/2021
3829,1793,4,Sunrise,
3830,1793,,Stars,25/1/2014
3831,1794,5,Nothing Compares 2 U,
3832,1795,,Dominique,23/6/2017
3833,1796,6,Mendocino,12/9/2022
3834,1797,18,Baby Got Back,8/2/2022
3835,1798,,Thong Song,17/1/2005
3836,1798,7,Incomplete,1/3/2008
3837,1799,11,We Are Family,3/3/2006
,1799,7,He's the Greatest Dancer,8/4/2012
3839,1800,2,Kiss Me,19/10/2002
3840,1801,12,I Wish,27/6/2017
3841,1802,3,The End of the World,24/4/2004
3842,1803,11,18 & Life,1/3/2016
3843,1804,13,Since I Don't Have You,29/12/2011
3844,1805,4,"Skweeze Me, Pleeze Me",15/12/2014
3845,1805,14,Cum On Feel the Noize,29/4/2010
3846,1805,2,Merry Xmas Everybody,13/6/2017
3847,1805,19,Mama Weer All Crazee Now,20/3/2011
3848,1805,2,My Oh My,18/3/2007
3849,1805,,Gudbye T'Jane,16/5/2016
3850,1805,,My Friend Stan,28/3/2018
3851,1805,14,Coz I Luv You,
3852,1806,,Rose Marie,9/10/2012
3853,1807,13,Family Affair,17/3/2018
3854,1807,11,Dance to the Music,4/8/2020
3855,1807,18,Everyday People,5/11/2013
3856,1807,18,Thank You (Falettinme be Mice Elf Again),
3857,1808,16,Let's Go All the Way,1/11/2010
3858,1809,,All Star,25/4/2007
3859,1809,9,Walkin' On the Sun,13/6/2015
3860,1809,11,I'm a Believer,16/9/2015
3861,1810,8,Tears of a Clown,
3862,1810,10,Being With You,3/10/2006
3863,1810,15,Cruisin',23/8/2021
3864,1811,18,Shop Around,18/5/2007
3865,1812,6,Living Next Door to Alice,10/9/2002
3866,1812,17,Lay Back in the Arms of Someone,24/1/2015
3867,1812,,Needles & Pins,1/10/2004
3868,1812,3,If You Think You Know How to Love Me,31/10/2000
3869,1813,13,Rhythm is a Dancer,11/3/2000
3870,1813,3,The Power,16/5/2003
3871,1813,1,Ooops Up,15/12/2014
3872,1814,15,Driver's Seat,
,1815,4,What's My Name?,1/6/2021
3874,1815,,Gin & Juice,8/11/2018
3875,1816,18,Signs,14/12/2021
3876,1817,1,Drop it Like It's Hot,30/9/2023
3877,1818,12,Young Wild Free,22/10/2001
3878,1819,13,Informer,
3879,1820,6,Chasing Cars,7/7/2018
3880,1821,4,Tainted Love,4/1/2002
3881,1822,19,It Feels So Good,13/7/2009
3882,1823,11,I Got You Babe,23/8/2023
3883,1823,12,Little Man,18/3/2002
3884,1823,9,Baby Don't Go,19/3/2017
3885,1823,4,And the Beat Goes On,13/1/2006
3886,1824,8,Young Love,13/11/2004
3887,1825,4,"Damn, I Wish I Was Your Lover",8/11/2015
3888,1825,19,As I Lay Me Down,1/11/2006
3889,1826,6,Murder On the Dancefloor,20/3/2008
3890,1827,12,Some of These Days,11/5/2008
3891,1828,20,Take Your Time (Do it Right),26/1/2024
3892,1829,16,Runaway Train,21/1/2004
3893,1830,7,Candy Rain,4/12/2011
3894,1831,,Back to Life (However Do You Want Me),7/10/2014
3895,1831,19,Get a Life,24/9/2008
3896,1831,2,A Dream's a Dream,2/2/2007
3897,1832,,Keep On Moving,23/1/2010
3898,1833,17,Mademoiselle Ninette,4/10/2006
3899,1834,19,Crank That (soulja Boy),16/12/2002
3900,1834,13,Kiss Me Thru The Phone,13/9/2023
3901,1835,2,Black Hole Sun,9/3/2003
3902,1836,1,Stars & Stripes Forever,3/3/2014
3903,1837,1,Magic Fly,22/8/2005
3904,1838,6,TRUE,8/7/2022
3905,1839,2,Gimme Some Lovin',15/9/2023
3906,1839,2,I'm a Man,24/7/2019
3907,1840,9,Wannabe,16/4/2006
3908,1840,14,2 Become 1,25/4/2011
3909,1840,10,Say You'll Be There,14/9/2000
,1840,9,Goodbye,5/1/2011
3911,1840,14,Spice Up Your Life,24/1/2016
3912,1840,,Viva Forever,1/7/2007
3913,1840,11,Too Much,27/1/2013
3914,1840,12,Mama,6/6/2000
3915,1840,10,Who Do You Think You Are?,11/3/2015
3916,1840,13,Stop,
3917,1840,14,Holler,14/7/2003
3918,1841,20,All I Want For Christmas is my Two Front Teeth,1/4/2021
3919,1841,17,Cocktails For Two,5/12/2018
3920,1842,2,Groovejet (If This Ain't Love),24/5/2019
3921,1843,4,I Got You,5/4/2011
3922,1844,19,Two Of Hearts,25/7/2011
3923,1845,9,Stuck,1/11/2016
3924,1845,5,There's Gotta Be More to Life,4/5/2011
3925,1846,15,Ballad of the Green Berets,16/4/2011
3926,1847,20,It's Been Awhile,1/6/2023
3927,1848,12,St George & the Dragonette,3/5/2014
3928,1849,4,Desafinado (Slightly Out Of Tune),3/3/2001
3929,1850,6,The Girl From Ipanema,15/8/2001
3930,1851,,Artistry in Rhythm,3/7/2014
3931,1852,19,Music Sounds Better With You,25/9/2016
,1853,16,Afternoon Delight,7/7/2016
3933,1854,1,Stars On 45,
3934,1854,15,Stars On 45 Vol 2,3/3/2023
3935,1855,13,Down Down,31/8/2005
3936,1855,,In the Army Now,10/10/2006
3937,1855,20,Pictures of Matchstick Men,12/3/2004
3938,1855,4,Rockin' All Over the World,27/6/2007
3939,1856,15,Stuck in the Middle With You,4/12/2017
3940,1857,7,Na Na Hey Hey (Kiss Him Goodbye),10/4/2018
3941,1858,2,Rikki Don't Lose That Number,17/4/2022
3942,1858,9,Do it Again,8/2/2017
3943,1859,5,Never Knew Love Like This Before,14/10/2015
3944,1860,3,Born to Be Wild,
3945,1860,,Magic Carpet Ride,24/10/2019
3946,1861,,Make Me Smile (Come Up & See Me),19/1/2022
3947,1862,17,Go Away Little Girl,11/4/2019
3948,1863,20,Abracadabra,4/6/2015
,1863,6,The Joker,26/5/2023
3950,1863,7,Rock 'n' Me,21/10/2011
3951,1863,4,Fly Like an Eagle,7/6/2011
3952,1863,1,Jet Airliner,15/3/2008
3953,1864,6,Oh Sherrie,16/6/2024
3954,1865,8,Higher Love,28/12/2011
3955,1865,19,Roll With It,23/6/2006
3956,1865,13,While You See a Chance,14/6/2000
3957,1866,4,Because I Love You (The Postman Song),23/10/2017
3958,1867,11,Stop Draggin' My Heart Around,4/5/2014
3959,1868,4,I Just Called to Say I Love You,9/11/2011
3960,1868,20,Superstition,13/9/2002
3961,1868,3,Sir Duke,18/8/2016
3962,1868,6,Master Blaster (Jammin'),
3963,1868,17,You Are the Sunshine of My Life,23/2/2007
3964,1868,17,Part-Time Lover,19/3/2021
3965,1868,8,I Wish,16/5/2024
3966,1868,13,Yester-Me Yester-You Yesterday,25/5/2021
3967,1868,11,Living For the City,4/10/2023
3968,1868,9,Higher Ground,28/5/2017
3969,1868,9,Boogie On Reggae Woman,1/2/2020
3970,1868,13,"Signed, Sealed, Delivered, I'm Yours",11/10/2012
3971,1868,18,I Was Made to Love Her,14/6/2024
3972,1868,11,That Girl,21/11/2001
3973,1868,2,For Once in My Life,14/9/2023
3974,1868,5,Fingertips,7/10/2017
3975,1868,4,My Cherie Amour,17/2/2015
3976,1869,16,You Haven't Done Nothin',9/10/2011
3977,1870,6,If I Ever Lose My Faith in You,
3978,1870,,All This Time,1/3/2018
3979,1870,3,Fields of Gold,3/4/2005
3980,1870,17,If You Love Somebody Set Them Free,16/11/2023
3981,1870,20,Let Your Soul Be Your Pilot,5/9/2018
3982,1870,1,We'll Be Together,18/4/2022
3983,1870,7,When We Dance,29/7/2020
3984,1871,12,Desert Rose,16/5/2015
3985,1872,7,Waterloo,24/10/2012
3986,1873,15,Brother Louie,22/7/2006
3987,1874,10,Incense & Peppermints,
3988,1875,19,Wheels,25/5/2006
3989,1876,5,Babe,11/10/2016
3990,1876,17,Mr Roboto,3/5/2022
3991,1876,5,The Best of Times,19/5/2023
3992,1876,17,Lady,2/5/2002
3993,1877,5,Norman,23/12/2003
3994,1878,,Trash,27/6/2016
3995,1879,,Every Morning,9/4/2011
3996,1879,3,When It's Over,21/9/2013
3997,1880,17,Fly,16/10/2019
3998,1881,16,Rapper's Delight,21/7/2020
3999,1882,7,Green-eyed Lady,22/2/2004
4000,1883,7,The Logical Song,7/5/2013
4001,1883,12,It's Raining Again,
4002,1883,3,Give a Little Bit,12/1/2018
4003,1883,9,Dreamer,20/8/2005
4004,1884,5,The First Time,2/2/2008
4005,1885,1,Eye of the Tiger,24/12/2018
4006,1885,2,Burning Heart,19/12/2006
4007,1886,13,Arms of Mary,
4008,1887,1,Luka,22/4/2013
4009,1888,16,Can the Can,21/2/2001
4010,1888,4,Devil Gate Drive,7/7/2006
4011,1888,7,48 Crash,11/1/2013
4012,1888,16,If You Can't Give Me Love,8/3/2019
,1889,13,Sad Sweet Dreamer,17/6/2021
4014,1890,3,Everything's Gonna Be Alright,17/9/2021
4015,1891,19,Am I the Same Girl,6/7/2001
4016,1891,19,Breakout,28/8/2011
4017,1892,17,Hippy Hippy Shake,7/8/2000
4018,1893,11,Weak,20/5/2024
4019,1893,3,Right Here (Human Nature),22/11/2021
4020,1893,3,I'm So Into You,4/6/2011
4021,1893,10,You're the One,19/9/2020
4022,1894,9,Boogie Fever,14/2/2019
4023,1894,13,Hot Line,25/11/2009
4024,1895,14,You Make Me Feel (Mighty Real),21/1/2008
4025,1896,13,Pillow Talk,10/9/2001
4026,1897,12,Get it On,
4027,1897,9,Hot Love,30/12/2007
4028,1897,10,Telegram Sam,24/12/2019
4029,1897,11,Metal Guru,12/3/2024
4030,1897,6,Children of the Revolution,26/4/2023
4031,1898,14,All the Things She Said,25/4/2017
4032,1898,10,Not Gonna Get Us,15/2/2011
4033,1899,16,Whatever You Like,4/8/2023
4034,1900,5,Dead & Gone,25/4/2002
4035,1901,18,Live Your Life,
4036,1902,9,Young Love,9/12/2011
4037,1903,2,Puttin' on the Ritz,16/2/2023
4038,1904,6,Whoomp! (There it Is),19/7/2011
4039,1905,18,Dynamite,12/9/2002
4040,1906,2,Break Your Heart,24/8/2011
4041,1907,12,Back For Good,26/5/2018
4042,1907,3,Patience,
4043,1907,17,How Deep is Your Love?,4/12/2004
4044,1907,13,Never Forget,6/9/2021
4045,1907,20,Pray,15/1/2018
4046,1907,,Babe,
4047,1907,18,Shine,
4048,1908,20,Road to Nowhere,
4049,1908,12,Burning Down the House,5/8/2008
4050,1909,20,Stand By Your Man,15/10/2005
4051,1910,1,Sleeping Satellite,16/10/2021
4052,1911,17,Heaven Must Be Missing an Angel,12/7/2007
4053,1912,14,Tell it to My Heart,7/11/2011
4054,1912,,Love Will Lead You Back,14/5/2013
4055,1912,6,I Will Always Love You,11/3/2022
4056,1912,1,Can't Get Enough of Your Love,31/7/2012
4057,1913,11,We Are Never Ever Getting Back Together,26/4/2012
4058,1913,5,Love Story,10/1/2014
4059,1913,18,You Belong With Me,13/7/2012
4060,1913,13,Today Was A Fairytale,19/5/2002
4061,1913,,Teardrops On My Guitar,23/5/2014
4062,1913,1,Mine,
4063,1914,12,Stormy Monday,17/4/2024
4064,1915,12,Ding-A-Dong,
4065,1916,10,Shout,20/11/2017
4066,1916,,Everybody Wants to Rule the World,25/4/2015
4067,1916,19,Sowing the Seeds of Love,15/3/2015
4068,1916,12,Head Over Heels,8/5/2015
4069,1916,18,Break it Down Again,9/10/2003
4070,1916,12,Change,16/11/2017
4071,1917,9,I Wanna Be a Hippy,23/11/2013
,1918,6,Get Up (Before the Night is Over),23/3/2001
4073,1918,2,Pump Up the Jam,26/8/2005
4074,1919,,Just a Gigolo,17/7/2005
4075,1919,19,When My Baby Smiles At Me,26/7/2019
4076,1920,20,Heartaches,9/7/2009
4077,1920,,Somebody Stole My Gal,11/8/2005
4078,1921,14,Ma belle amie,
4079,1922,15,You,11/8/2002
4080,1923,18,Sixteen Tons,
4081,1923,1,Ballad of Davy Crockett,20/10/2010
4082,1923,9,Mule Train,27/1/2019
4083,1924,6,Wishing Well,7/5/2010
4084,1924,15,Sign Your Name,
4085,1925,14,(Put Another Nickel In) Music! Music! Music!,2/1/2009
4086,1925,14,Till I Waltz Again With You,24/5/2014
4087,1925,4,Let Me Go Lover,20/12/2018
4088,1925,6,Longing For You,
4089,1926,3,Lean Back,16/2/2022
4090,1927,9,Seasons in the Sun,
4091,1928,17,Suspicion,4/1/2021
4092,1929,,Tell Me What You Want Me To Do,10/11/2003
4093,1930,2,Smoke! Smoke! Smoke! (That Cigarette),26/10/2021
4094,1931,5,Say What You Want,8/2/2008
4095,1932,8,Eye in the Sky,3/2/2009
4096,1933,9,Are You Sure?,22/12/2001
4097,1934,18,Ramblin' Man,18/7/2019
4098,1935,,You You You,2/8/2014
4099,1935,9,Rag Mop,
4100,1935,5,Naughty Lady of Shady Lane,5/12/2016
4101,1935,10,Sentimental Me,
4102,1936,8,Rum & Coca-Cola,3/5/2013
4103,1936,2,"I Can Dream, Can't I?",23/11/2010
4104,1936,15,Bei Mir Bist Du Schoen,31/5/2001
4105,1936,18,Boogie Woogie Bugle Boy,3/7/2019
4106,1936,7,Near You,31/12/2018
4107,1936,19,Shoo-Shoo Baby,1/8/2001
4108,1936,11,I Wanna Be Loved,18/3/2000
4109,1937,15,My Boyfriend's Back,15/9/2006
4110,1938,5,House of the Rising Sun,28/6/2007
4111,1938,7,We Gotta Get Out of This Place,11/12/2010
4112,1938,17,San Franciscan Nights,8/8/2004
4113,1939,14,Love Shack,22/10/2007
4114,1939,10,Roam,6/10/2005
4115,1939,18,(Meet) the Flintstones,25/6/2008
4116,1940,20,I Want it That Way,2/2/2014
4117,1940,8,Quit Playing Games (With My Heart),18/11/2016
4118,1940,18,Shape of My Heart,
4119,1940,1,As Long As You Love Me,8/4/2013
4120,1940,8,Everybody (Backstreet's Back),11/10/2022
4121,1940,20,Incomplete,15/4/2009
4122,1940,16,Show Me the Meaning of Being Lonely,19/12/2015
4123,1940,15,Larger Than Life,23/6/2013
4124,1940,4,All I Have to Give,3/3/2022
4125,1940,3,Drowning,12/11/2002
4126,1940,10,I'll Never Break Your Heart,7/10/2010
4127,1940,,The Call,
4128,1940,18,Inconsolable,19/9/2016
4129,1940,13,We've Got it Goin' On,22/9/2010
4130,1941,15,Walk Like an Egyptian,4/5/2008
4131,1941,13,Eternal Flame,4/8/2012
4132,1941,20,Manic Monday,24/7/2023
4133,1941,11,A Hazy Shade of Winter,21/4/2016
4134,1941,16,In Your Room,10/10/2017
4135,1942,17,Saturday Night,26/11/2004
4136,1942,18,Bye Bye Baby,15/9/2004
4137,1942,,Money Honey,27/11/2006
4138,1943,15,Good Vibrations,6/4/2012
4139,1943,9,Kokomo,
4140,1943,4,I Wanna Go Home (The Wreck of the 'John B'),8/8/2005
4141,1943,4,Barbara Ann,24/11/2008
4142,1943,4,"Help Me, Rhonda",21/1/2019
,1943,4,I Get Around,10/7/2000
4144,1943,18,Do it Again,3/7/2000
4145,1943,5,California Girls,20/3/2004
4146,1943,18,Surfin' USA,20/2/2012
4147,1943,13,God Only Knows,21/6/2023
4148,1943,12,Cottonfields,14/11/2012
4149,1944,17,Intergalactic,9/7/2016
4150,1944,13,Ch-Check it Out,27/7/2004
4151,1944,4,(You Gotta) Fight For Your Right (To Party!),11/1/2006
4152,1945,1,Hey Jude,17/6/2010
4153,1945,1,Let it Be,11/2/2014
4154,1945,17,I Want to Hold Your Hand,11/3/2024
4155,1945,20,Help!,12/11/2007
4156,1945,18,All You Need is Love,1/10/2003
,1945,9,She Loves You,11/9/2022
4158,1945,,Yesterday,24/4/2006
,1945,12,Get Back,27/2/2004
4160,1945,3,"Hello, Goodbye",28/4/2016
4161,1945,10,Penny Lane,
4162,1945,15,I Feel Fine,17/5/2003
4163,1945,,Paperback Writer,4/8/2023
4164,1945,14,A Hard Day's Night,13/2/2020
4165,1945,4,Yellow Submarine,25/7/2023
4166,1945,5,Ticket to Ride,20/4/2022
4167,1945,16,Come Together,13/9/2012
4168,1945,20,The Ballad of John & Yoko,8/9/2000
4169,1945,3,Can't Buy Me Love,
4170,1945,3,Lady Madonna,4/5/2016
4171,1945,13,Strawberry Fields Forever,28/10/2009
4172,1945,5,Something,15/9/2010
4173,1945,20,We Can Work it Out,
4174,1945,6,Day Tripper,24/12/2013
4175,1945,8,Eleanor Rigby,5/7/2012
4176,1945,7,Michelle,17/8/2011
4177,1945,13,The Long & Winding Road,18/3/2001
4178,1945,8,"Ob-La-Di, Ob-La-Da",26/11/2001
4179,1945,4,Eight Days a Week,28/4/2005
4180,1945,11,Twist & Shout,19/12/2022
4181,1945,,Please Please Me,12/10/2008
4182,1945,13,Revolution,17/7/2016
4183,1945,8,I Saw Her Standing There,13/9/2002
4184,1945,,Love Me Do,25/6/2003
4185,1945,9,Rock 'n' Roll Music,21/1/2023
4186,1945,18,Free As a Bird,3/5/2019
4187,1945,1,Nowhere Man,9/3/2000
4188,1945,17,From Me to You,15/2/2015
4189,1945,,All My Loving,24/7/2016
4190,1945,2,I Should Have Known Better,10/7/2008
4191,1945,,Don't Let Me Down,14/12/2014
4192,1945,11,Real Love,4/12/2023
4193,1945,19,A Day in the Life,18/1/2000
4194,1945,11,She's a Woman,1/1/2021
4195,1945,20,Do You Want to Know a Secret?,16/4/2001
4196,1946,18,Where is the Love?,26/3/2020
,1946,15,I Gotta Feeling,25/8/2002
4198,1946,,Shut Up,30/8/2003
4199,1946,1,Boom Boom Pow,16/11/2001
4200,1946,12,Don't Phunk With My Heart,23/4/2007
4201,1946,16,The Time (Dirty Bit),2/1/2010
4202,1946,9,My Humps,4/3/2016
4203,1946,3,Meet Me Half Way,18/6/2017
4204,1946,6,Let's Get it Started,17/10/2005
4205,1946,6,Don't Lie,16/3/2000
4206,1946,16,Pump It,3/4/2012
4207,1946,,Hey Mama,20/1/2020
4208,1946,6,Just Can't Get Enough,12/8/2012
4209,1946,13,Imma be,12/10/2011
4210,1946,12,Rock That Body,8/1/2001
4211,1947,9,I Don't Like Mondays,29/1/2009
4212,1948,10,The Letter,16/12/2009
4213,1948,5,Cry Like a Baby,28/5/2012
4214,1949,16,The Three Bells (Les Trois Cloches),4/11/2013
4215,1950,6,Kind of a Drag,12/10/2006
4216,1951,11,Mr Tambourine Man,25/3/2013
4217,1951,13,Turn! Turn! Turn! (To Everything There is a Season),29/8/2015
4218,1951,6,Eight Miles High,24/3/2005
4219,1952,12,Jerk it Out,8/6/2020
4220,1953,,Wherever You Will Go,18/10/2021
4221,1954,9,Lovefool,1/6/2011
4222,1955,3,(They Long to Be) Close to You,31/8/2022
4223,1955,10,Please Mr Postman,9/12/2021
4224,1955,,Top of the World,20/7/2006
4225,1955,3,Yesterday Once More,4/12/2010
4226,1955,5,We've Only Just Begun,22/10/2001
4227,1955,,Superstar,11/11/2013
4228,1955,2,Hurting Each Other,
4229,1955,,For All We Know,15/9/2007
4230,1955,,Only Yesterday,10/10/2003
4231,1955,1,Rainy Days & Mondays,18/9/2022
4232,1956,19,Drive,17/2/2010
4233,1956,10,You Might Think,26/11/2020
4234,1956,,Shake it Up,14/6/2002
4235,1957,14,Wildwood Flower,20/3/2023
4236,1957,13,Can the Circle be Unbroken (Bye & Bye),22/9/2001
4237,1957,1,Keep on the Sunny Side,30/5/2004
4238,1958,13,Galvanize,5/11/2013
4239,1958,5,Hey Boy Hey Girl,30/5/2018
4240,1958,14,Block Rockin' Beats,6/4/2002
4241,1958,11,Setting Sun,13/11/2000
4242,1959,11,He's So Fine,19/9/2019
4243,1959,19,One Fine Day,8/7/2020
4244,1960,3,Oh Girl,27/8/2021
4245,1960,2,Have You Seen Her,20/5/2018
4246,1961,,Mister Sandman,24/6/2012
4247,1961,18,Lollipop,20/12/2016
4248,1962,17,Rock the Casbah,8/6/2016
4249,1962,12,Should I Stay Or Should I Go,21/12/2017
4250,1963,10,Yakety Yak,12/11/2005
4251,1963,13,Charlie Brown,16/8/2012
4252,1963,19,Searchin',9/1/2008
4253,1964,20,Three Times a Lady,10/5/2006
4254,1964,16,Brick House,24/10/2001
4255,1964,12,Nightshift,24/7/2018
4256,1964,13,Lady (You Bring Me Up),5/8/2021
4257,1964,12,Still,
4258,1964,,Easy,8/10/2014
4259,1964,9,Sail On,18/9/2018
4260,1964,9,Sweet Love,12/8/2017
,1965,4,Don't Leave Me This Way,13/4/2020
4262,1966,11,Breathless,21/11/2012
4263,1967,20,Hair,4/5/2012
4264,1967,3,"The Rain, The Park & Other Things",19/4/2023
4265,1968,14,Zombie,28/8/2007
4266,1968,19,Linger,6/2/2023
4267,1968,7,Ode to My Family,7/7/2019
4268,1969,5,Sh-Boom (Life Could Be a Dream),10/8/2021
4269,1970,17,Then He Kissed Me,10/5/2006
4270,1970,2,Da Doo Ron Ron (When He Walked Me Home),25/1/2014
4271,1970,4,He's a Rebel,8/5/2019
4272,1971,12,"Friday, I'm in Love",22/4/2020
4273,1971,2,Love Song,27/8/2022
4274,1971,15,Lullaby,3/5/2016
4275,1971,7,Just Like Heaven,11/7/2005
4276,1972,10,I Believe in a Thing Called Love,18/4/2019
4277,1972,4,Christmas Time (Don't Let the Bells End),
4278,1973,,Come Go With Me,23/2/2021
4279,1974,1,La La La (Means I Love You),18/9/2017
4280,1974,,Didn't I (Blow Your Mind This Time),
4281,1975,4,Working My Way Back to You,31/5/2007
4282,1975,16,Could it Be I'm Falling in Love,27/6/2010
4283,1975,18,The Rubberband Man,29/3/2011
4284,1975,,I'll Be Around,27/9/2004
4285,1976,14,Little Darlin',23/7/2003
4286,1977,9,Not Ready To Make Nice,22/4/2013
4287,1977,14,Landslide,8/11/2006
4288,1978,17,What a Fool Believes,20/1/2019
4289,1978,8,Long Train Runnin',
4290,1978,4,Listen to the Music,12/12/2001
4291,1978,15,Black Water,8/7/2015
4292,1979,5,Light My Fire,8/3/2023
4293,1979,11,Touch Me,26/3/2022
4294,1979,3,Riders On the Storm,13/5/2002
4295,1979,9,"Hello, I Love You, Won't You Tell Me Your Name?",3/6/2022
4296,1980,12,Bristol Stomp,1/10/2020
4297,1980,16,You Can't Sit Down,3/4/2019
4298,1981,12,Save the Last Dance For Me,31/1/2018
4299,1981,13,There goes my baby,23/10/2009
4300,1981,,Under the Boardwalk,22/8/2013
4301,1981,9,Up On the Roof,
4302,1981,4,On Broadway,5/8/2017
4303,1982,8,Friday On My Mind,9/2/2007
4304,1983,7,Best of My Love,30/8/2005
4305,1984,15,Baby Come Back,31/5/2011
4306,1985,9,Wild Wild West,27/5/2020
4307,1986,7,Sweet Dreams (Are Made of This),16/12/2019
4308,1986,20,There Must Be an Angel (Playing With My Heart),11/12/2010
4309,1986,2,Would I Lie to You?,21/5/2010
4310,1986,1,Here Comes the Rain Again,13/8/2009
4311,1986,4,Love is a Stranger,
4312,1987,15,Cathy's Clown,7/4/2011
4313,1987,,All I Have to Do is Dream,12/12/2011
4314,1987,6,Bird Dog,18/4/2017
4315,1987,16,Bye Bye Love,9/9/2005
4316,1987,9,Wake Up Little Susie,21/2/2010
4317,1987,19,Walk Right Back,7/2/2011
4318,1987,7,('til) I Kissed You,2/5/2011
4319,1987,12,Crying in the Rain,1/10/2004
4320,1987,16,So Sad (To Watch Good Love Go Bad),13/6/2017
4321,1988,6,Sugar Shack,23/11/2020
4322,1989,9,I Only Have Eyes For You,
4323,1990,11,Mr Blue,6/1/2013
4324,1990,15,Come Softly to Me,2/10/2006
4325,1991,,Float On,8/11/2023
4326,1992,2,Only You,16/12/2009
4327,1993,6,Heart of Stone,12/11/2001
4328,1994,9,Best of You,15/7/2014
4329,1994,19,Pretender,8/8/2017
4330,1994,6,Learn to Fly,28/12/2020
4331,1995,15,You've Got Your Troubles,11/6/2015
4332,1996,19,Build Me Up Buttercup,
4333,1996,2,"Baby, Now That I've Found You",31/5/2024
4334,1997,2,I Get So Lonely (When I Dream About You),6/11/2021
4335,1998,4,December 1963 (Oh What a Night),3/4/2003
4336,1998,3,Big Girls Don't Cry,22/9/2017
4337,1998,16,Sherry,31/1/2018
4338,1998,5,Rag Doll,3/3/2014
4339,1998,10,Walk Like a Man,1/10/2021
4340,1999,,Reach Out (I'll Be There),
4341,1999,19,"I Can't Help Myself (Sugar Pie, Honey Bunch)",8/2/2007
4342,1999,15,Bernadette,14/7/2020
4343,1999,19,It's the Same Old Song,17/4/2023
4344,1999,13,"Baby, I Need Your Lovin'",19/8/2018
4345,2000,10,How to Save a Life,29/10/2000
4346,2000,18,Over My Head (Cable Car),11/9/2001
4347,2000,20,You Found Me,19/2/2017
4348,2001,18,Killing Me Softly With His Song,5/4/2000
4349,2001,20,Ready Or Not,6/12/2003
4350,2001,11,Fu-Gee-La,13/12/2000
4351,2001,5,"No Woman, No Cry",12/9/2023
4352,2002,17,Hate it Or Love It,4/8/2019
4353,2002,8,How We Do,27/3/2018
4354,2003,18,The Little Shoemaker,6/12/2009
4355,2004,15,We Got The Beat,26/12/2016
4356,2004,7,Our Lips Are Sealed,21/7/2006
4357,2005,20,Iris,29/6/2011
4358,2005,4,Slide,26/2/2008
4359,2005,9,Name,27/7/2014
4360,2006,17,How Do You Talk To An Angel,23/5/2022
4361,2007,20,The Air That I Breathe,14/12/2017
4362,2007,12,Long Cool Woman in a Black Dress,25/6/2020
4363,2007,11,Bus Stop,31/5/2008
4364,2007,,"He Ain't Heavy, He's My Brother",30/5/2007
4365,2007,17,Stop Stop Stop,27/10/2015
4366,2007,8,Sorry Suzanne,16/4/2020
4367,2007,11,Carrie-Anne,9/12/2018
